,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Locus,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
903.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1268203.0,1269009.0,.,-,0.0,Rv1141c,echA11,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA11 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1141c, (MTCI65.08c), len: 268 aa. Probable echA11, enoyl-CoA hydratase, similar to others e.g. P24162|ECHH_RHOCA probable enoyl-CoA hydratase from Rhodobacter capsulatus(257 aa); CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli (262 aa), FASTA scores: opt: 513, E():1e-25, (36.1% identity in 249 aa overlap); etc. Also similarity with naphthoate synthases. Also highly similar to downstream ORF Rv1142c|MTCI65.09|echA10 probable enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa), FASTA scores: opt: 1225, E(): 0, (72.3% identity in 267 aa overlap).",O06541,No,lipid metabolism,,O06541,O06541,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O06541,,,MSMEG_5185,Mb1173c,,,,,
3365.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1087348.0,1088496.0,.,-,0.0,Rv0975c,fadE13,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE13,"Rv0975c, (MTV044.03c), len: 382 aa. Probable fadE13, acyl-CoA dehydrogenase, highly similar to many e.g. T35427 probable acyl-CoA dehydrogenase from Streptomyces coelicolor (382 aa); M74096|HUMACADL_1 Human long chain acyl-CoA dehydrogenase from Homo sapiens (430 aa), FASTA scores: opt: 819, E(): 0, (37.0% identity in 376 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. fadE20|Z98209|MTCY154_4 (386 aa), FASTA scores: (40.3% identity in 375 aa overlap). Contains PS00073 Acyl-CoA dehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",O86319,No,lipid metabolism,,O86319,O86319,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O86319,ML0164,MMAR_4532,MSMEG_5491,Mb1000c,,,,,
244.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,326266.0,328461.0,.,-,0.0,Rv0271c,fadE6,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE6,"Rv0271c, (MTCY06A4.15c), len: 731 aa. Probable fadE6, acyl-CoA dehydrogenase, with C-terminal half similar to many e.g. ACDS_HUMAN|P16219 acyl-CoA dehydrogenase (short-chain) from Homo sapiens (412 aa), FASTA scores: opt: 339, E(): 1.3e-13, (28.1% identity in 288 aa overlap).",P95228,No,lipid metabolism,,P95228,P95228,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P95228,ML2545,MMAR_0530,MSMEG_0603,Mb0277c,,,,,
3845.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3137271.0,3138020.0,.,+,0.0,Rv2831,echA16,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA16 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv2831, (MTCY16B7.11c), len: 249 aa. Probable echA16, enoyl-CoA hydratase, similar to others e.g. O23468|AT4G16210 from Arabidopsis thaliana (Mouse-ear cress) (244 aa), FASTA scores: opt: 491, E(): 7.3e-25, (42.1% identity in 190 aa overlap); Q98LI4|MLL1009 from Rhizobium loti (Mesorhizobium loti) (258 aa), FASTA scores: opt: 491, E(): 7.6e-25, (40.75% identity in 248 aa overlap); O07137|ECH8_MYCLE|ML2402|MLCB1306.05c from Mycobacterium leprae (257 aa), FASTA scores: opt: 478, E(): 5.3e-24, (38.05% identity in 226 aa overlap); P76082|PAAF_ECOLI|B1393 from scherichia coli strain K12 (255 aa), FASTA scores: opt: 439, E(): 1.9e-21, (37.55% identity in 221 aa overlap); etc. Also similar to O53418|ECH8_MYCTU|ECHA8|Rv1070c|MT1100|MTV017.23c from Mycobacterium tuberculosis (257 aa), FASTA scores: opt: 471, E(): 1.5e-23, (38.05% identity in 226 aa overlap).",I6YEH6,No,lipid metabolism,,P71621,I6YEH6,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6YEH6,ML1552,MMAR_1903,MSMEG_2641,Mb2855,,,,,
607.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,843242.0,844414.0,.,-,0.0,Rv0752c,fadE9,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE9,"Rv0752c, (MTV041.26c), len: 390 aa. Probable fadE9, acyl-CoA dehydrogenase, highly similar to many e.g. NP_437985.1|NC_003078 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (380 aa); Z99123|BSUB0020_14 from Bacillus subtilis (379 aa), FASTA scores: opt: 853, E(): 0, (39.8% identity in 384 aa overlap); etc. Contains PS00072 Acyl-CoA dehydrogenases signature 1, and PS00073 Acyl-Co Adehydrogenases signature 2. Belongs to the acyl-CoA dehydrogenases family.",I6Y4R2,No,lipid metabolism,,O53815,I6Y4R2,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6Y4R2,,MMAR_1078,MSMEG_1497,Mb0774c,,,,,
2595.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3922471.0,3923673.0,.,+,0.0,Rv3504,fadE26,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE26,"Rv3504, (MTV023.11), len: 400 aa. Probable fadE26, acyl-CoA dehydrogenase, similar to other acyl-CoA dehydrogenases from Mycobacterium tuberculosis e.g. P71858|FADE29|Rv3543c|MTCY03C7.13 (387 aa) FASTA scores: opt: 1031, E(): 7.5e-59, (46.25% identity in 402 aa overlap); and P95280|FADE17|Rv1934c|MTCY09F9.30 (409 aa), FASTA scores: opt: 617, E(): 3.1e-32, (32.6% identity in 423 aa overlap); etc. Also similar to others e.g. Q9A6G3|CC2131 from Caulobacter crescentus (403 aa) FASTA scores: opt: 710, E(): 3.2e-38, (33.4% identity in 413 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 522, E(): 3.7e-26, (34.1% identity in 358 aa overlap); Q9RJX2|SCF37.29c from Streptomyces coelicolor (393 aa), FASTA scores: opt: 509, E(): 2.6e-25, (34.45% identity in 363 aa overlap); etc. Could belong to the acyl-CoA dehydrogenases family.",I6YCA3,No,lipid metabolism,,O53549,I6YCA3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,I6YCA3,"ML0357,ML0357c",MMAR_4992,MSMEG_5906,Mb3534,,,,,
3484.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1653673.0,1655502.0,.,-,0.0,Rv1467c,fadE15,"Function unknown, but involvement in lipid degradation.",Probable acyl-CoA dehydrogenase FadE15,"Rv1467c, (MTV007.14c), len: 609 aa. Probable fadE15, acyl-CoA dehydrogenase, highly similar to NP_302639.1|NC_002677 acyl-CoA dehydrogenase from Mycobacterium leprae (611 aa). Also highly similar to many e.g. T36481 probable acyl-CoA dehydrogenase (fragment) from Streptomyces coelicolor (491 aa) (has its N-terminus very shorter); NP_384640.1|NC_003047 putative acyl-CoA dehydrogenase protein from Sinorhizobium meliloti (598 aa); ACDS_MEGEL|Q06319 acyl-CoA dehydrogenase (short-chain specific) from Megasphaera elsdenii (383 aa), FASTA scores: E(): 2e-12, (25.4% identity in 410 aa overlap); etc. Also highly similar to fadE5|Rv0244c|MTV034.10c acyl-CoA dehydrogenase from Mycobacterium tuberculosis (611 aa); and similar to other proteins from Mycobacterium tuberculosis.",O53158,No,lipid metabolism,,O53158,O53158,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,O53158,"ML0599,ML0599c",MMAR_2273,,Mb1502c,,,,,
2623.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3985557.0,3986732.0,.,+,0.0,Rv3546,fadA5,"Function unknown, but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].",Probable acetyl-CoA acetyltransferase FadA5 (acetoacetyl-CoA thiolase),"Rv3546, (MTCY03C7.10c), len: 391 aa. Probable fadA5, acetyl-CoA acetyltransferase, similar to many e.g. Q9AA29|CC0779 from Caulobacter crescentus (390 aa), FASTA scores: opt: 999, E(): 7.1e-54, (43.5% identity in 400 aa overlap); Q9K783|BH3487 from Bacillus halodurans (393 aa), FASTA scores: opt: 843, E(): 2.6e-44, (37.45% identity in 398 aa overlap); Q9RRK9|DR2480 from Deinococcus radiodurans (399 aa), FASTA scores: opt: 826, E(): 2.8e-43, (38.15% identity in 396 aa overlap); P45369|THIL_CHRVI|PHBA from Chromatium vinosum (394 aa) FASTA scores: opt: 790, E(): 4.5e-41, (39.4% identity in 401 aa overlap); etc. Contains PS00737 Thiolases signature 2. Belongs to the thiolase family.",I6XHI4,No,lipid metabolism,,P71855,I6XHI4,"GO:0008152,GO:0003985",2.3.1.9,,,,I6XHI4,,MMAR_5033,MSMEG_5996,Mb3576,,,,,
4067.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3981977.0,3983140.0,.,-,0.0,Rv3543c,fadE29,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE29,"Rv3543c, (MTCY03C7.13), len: 387 aa. Probable fadE29, acyl-CoA dehydrogenase, similar to many e.g. Q9A8P3|CC1310 from Caulobacter crescentus (404 aa), FASTA scores: opt: 624, E(): 9.4e-32, (32.75% identity in 400 aa overlap); Q9I4V2|PA1022 from Pseudomonas aeruginosa (381 aa), FASTA scores: opt: 550, E(): 3.9e-27, (33.7% identity in 350 aa overlap); O28976|AF1293 from Archaeoglobus fulgidus (384 aa), FASTA scores: opt: 529, E(): 8.1e-26, (30.0% identity in 393 aa overlap); etc. Also similar to other from Mycobacterium tuberculosis e.g. O53549|FADE26|Rv3504|MTV023.11 (400 aa), FASTA scores: opt: 1031, E(): 2.8e-57, (46.0% identity in 402 aa overlap). Could belong to the acyl-CoA dehydrogenases family.",P71858,No,lipid metabolism,,P71858,P71858,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P71858,,MMAR_5030,MSMEG_5993,Mb3573c,,,,,
347.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,545889.0,546803.0,.,-,0.0,Rv0456c,echA2,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,enoyl-CoA hydratase EchA2 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0456c, (MTCI429A.02, MTV037.20c), len: 304 aa. Probable echA2, enoyl-CoA hydratase, similar to other enoyl-CoA hydratases e.g. Q13011 peroxisomal enoyl-CoA hydratase-like protein (328 aa), FASTA scores: opt: 209, E(): 5.3e-07, (31.7% identity in 142 aa overlap). Also similar to several other proteins from Mycobacterium tuberculosis e.g. MTCY09F9.29 FASTA score: (32.9% identity in 146 aa overlap); and MTI376.01c.",O07179,No,lipid metabolism,,O07179,O07179,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,O07179,"ML2381,ML2381c",MMAR_0778,,Mb0464c,,,,,
3122.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,276058.0,277764.0,.,+,0.0,Rv0231,fadE4,"Function unknown, but involved in lipid degradation.",Probable acyl-CoA dehydrogenase FadE4,"Rv0231, (MTCY08D5.27), len: 568 aa. Probable fadE4, acyl-CoA dehydrogenase, similar to many e.g. O29752 acyl-CoA dehydrogenase (ACD-3) from Archaeoglobus fulgidus (576 aa), FASTA scores: opt: 1788, E(): 0, (51.0% identity in 577 aa overlap); ACDB_BACSU|P45857 acyl-CoA dehydrogenase from Bacillus subtilis (379 aa), FASTA scores: opt: 232, E(): 2.2e- 08, (21.6% identity in 291 aa overlap).",P96414,No,lipid metabolism,,P96414,P96414,"GO:0055114,GO:0003995",1.3.99.-,,,,P96414,"ML2578,ML2578c",MMAR_0488,,Mb0236,,,,,
3333.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,955077.0,956288.0,.,+,0.0,Rv0859,fadA,"Function unknown, but involvement in lipid degradation.",Possible acyl-CoA thiolase FadA,"Rv0859, (MTV043.52), len: 403 aa. Possible fadA, acyl-CoA thiolase, equivalent to NP_302423.1|NC_002677 putative beta-ketoadipyl CoA thiolase from Mycobacterium leprae (403 aa). Also highly similar to acyl/acetyl-CoA thiolases and beta-ketoadipyl CoA thiolases, e.g. T35428 probable acetyl CoA acetyltransferase (thiolase) from Streptomyces coelicolor (404 aa); NP_250427.1|NC_002516 probable acyl-CoA thiolase from Pseudomonas aeruginosa (401 aa); NP_106253.1|NC_002678 probable acyl-CoA thiolase from Mesorhizobium loti (402 aa); NP_248919.1|NC_002516|PcaF beta-ketoadipyl CoA thiolase PcaF from Pseudomonas aeruginosa (401 aa); etc. Contains PS00098 Thiolases acyl-enzyme intermediate signature, PS00737 Thiolases signature 2 and PS00099 Thiolases active site.",O53871,No,lipid metabolism,,O53871,O53871,"GO:0008152,GO:0008415",2.3.1.-,,,,O53871,"ML2162,ML2162c",MMAR_4677,MSMEG_5721,Mb0882,,,,,
1067.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1510846.0,1512006.0,.,+,0.0,Rv1346,mbtN,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins,Acyl-CoA dehydrogenase MbtN,"Rv1346, (MTCY02B10.10), len: 386 aa. mbtN, acyl-CoA dehydrogenase, similar to many e.g. NP_251579.1|NC_002516 probable acyl-CoA dehydrogenase from Pseudomonas aeruginosa (386 aa); NP_036951.1|NM_012819|ACDL_RAT|P15650 acyl Coenzyme A dehydrogenase (long chain) from Rattus norvegicus (430 aa), FASTA scores: opt: 414, E(): 1.2e-18, (26.1% identity in 376 aa overlap); etc. Note that previously known as fadE14.",P9WQF9,No,lipid metabolism,,P63431,P9WQF9,"GO:0006826,GO:0055114,GO:0003995",1.3.99.-,,,,P9WQF9,,,MSMEG_2130,Mb1381,,,,,
3488.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1659763.0,1660620.0,.,+,0.0,Rv1472,echA12,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA12 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv1472, (MTV007.19), len: 285 aa. Possible echA12, enoyl-CoA hydratase, highly similar to P53526|ECHH_MYCLE|NP_301896.1|NC_002677 possible enoyl-CoA hydratase/isomerase from Mycobacterium leprae (294 aa), FASTA scores: opt: 1265, E(): 0, (72.0% identity in 271 aa overlap). Also similar to others e.g. CAA66096.1|X97452 enoyl-CoA isomerase from Escherichia coli strain K12 (262 aa); CAC44593.1|AL596162 putative enoyl-CoA hydratase from Streptomyces coelicolor (275 aa); etc. Also similar to others from Mycobacterium tuberculosis e.g. ECHA16|Rv2831|MTCY16B7.11c (249 aa), FASTA scores: opt: 232, E(): 1.3e-15, (33.8% identity in 204 aa overlap); etc.",P9WNN7,No,lipid metabolism,,O53163,P9WNN7,"GO:0006631,GO:0004300",4.2.1.17,,,,P9WNN7,"ML1241,ML1817c",MMAR_2278,MSMEG_3139,Mb1507,,,,,
2769.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,4218849.0,4219673.0,.,+,0.0,Rv3774,echA21,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Possible enoyl-CoA hydratase EchA21 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv3774, (MTCY13D12.08), len: 274 aa. Possible echA21, enoyl-CoA hydratase, equivalent to Q9CD94|ECHA1|ML0120 putative enoyl-CoA hydratase from Mycobacterium leprae (278 aa), FASTA scores: opt: 1593, E(): 2.2e-92, (88.3% identity in 274 aa overlap). Also similar to others e.g. Q9I2S4|PA1821 from Pseudomonas aeruginosa (270 aa), FASTA scores: opt: 761, E(): 2e-40, (42.3% identity in 267 aa overlap); Q9FHR8 from Arabidopsis thaliana (Mouse-ear cress) (278 aa) FASTA scores: opt: 638, E(): 9.9e-33, (39.4% identity in 269 aa overlap); Q9AB78|CC0353 from Caulobacter crescentus (286 aa), FASTA scores: opt: 601, E(): 2.1e-31, (39.25% identity in 266 aa overlap); etc.",P75019,No,lipid metabolism,,P75019,P75019,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,P75019,"ML0120,ML0120c",MMAR_5329,MSMEG_6353,Mb3803,,,,,
3172.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,478566.0,479753.0,.,-,0.0,Rv0400c,fadE7,"Function unknown, but involved in lipid degradation.",Acyl-CoA dehydrogenase FadE7,"Rv0400c, (MTCY04D9.12c), len: 395 aa. Probable fadE7, acyl-CoA dehydrogenase, similar to many e.g. CAC12923.1|AL445403 putative acyl CoA dehydrogenase from Streptomyces coelicolor (397 aa); G624219 glutaryl-CoA dehydrogenase precursor (438 aa), FASTA scores: opt: 1161, E(): 0, (48.1% identity in 391 aa overlap); etc.",P95208,No,lipid metabolism,,P95208,P95208,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,,ML0273,,,Mb0406c,,,,,
168.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,265507.0,266295.0,.,+,0.0,Rv0222,echA1,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA1 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0222, (MTCY08D5.17), len: 262 aa. Probable echA1, enoyl-CoA hydratase, similar to others e.g. AAC77915.1|AF063588 enoyl CoA hydratase from Rhodococcus fascians (275 aa); etc.",P96404,No,lipid metabolism,,P96404,P96404,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,P96404,,MMAR_0465,MSMEG_2227,,,,,,
2019.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,2995115.0,2995945.0,.,+,0.0,Rv2679,echA15,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA15 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv2679, (MTV010.03), len: 276 aa. Probable echA15, enoyl-CoA hydratase, similar to P53526|ECHC_MYCLE|ECHA12|ML1241|MLCB1610.01|B1170_C2_224 probable enoyl-CoA hydratase from Mycobacterium leprae (294 aa), FASTA scores: opt: 368, E(): 2.5e-16, (32.15% identity in 277 aa overlap). Also highly similar to Q9RXX1|DR0184 from Deinococcus radiodurans (273 aa), FASTA scores: opt: 993, E(): 2.2e-56, (58.15% identity in 263 aa overlap); and similar to many e.g. Q9ETY7|PACA|PAAG from Azoarcus evansii (273 aa), FASTA scores: opt: 396, E(): 3.8e-18, (34.9% identity in 258 aa overlap); O29299|AF0963|FAD-3 from Archaeoglobus fulgidus (259 aa), FASTA scores: opt: 363, E(): 4.7e-16, (30.4% identity in 250 aa overlap); P77467|PAAG_ECOLI|B1394 from Escherichia coli strain W (262 aa), FASTA scores: opt: 357, E(): 1.1e-15, (31.75% identity in 252 aa overlap); etc. Also similar to O53163|ECHC_MYCTU|ECHA12|FADB2|Rv1472|MT1518|MTV007.19 enoyl-CoA hydratase from Mycobacterium tuberculosis (285 aa), FASTA scores: opt: 355, E(): 1.6e-15, (31.3% identity in 265 aa overlap); and O06542|ECHA10|Rv1142c|MTCI65.09c|Z95584 enoyl-CoA hydratase from Mycobacterium tuberculosis (268 aa). Contains PS00166 Enoyl-CoA hydratase/isomerase signature. Belongs to the enoyl-CoA hydratase/isomerase family.",I6YA03,No,lipid metabolism,,O53232,I6YA03,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6YA03,"ML1042,ML1042c",MMAR_2037,,Mb2698,,,,,
2514.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,3788368.0,3788616.0,.,+,0.0,Rv3374,echA18.1,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase (fragment) EchA18.1 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv3374, (MTV004.32), len: 82 aa. Probable echA18.1, enoyl-CoA hydratase C-terminus, similar to the C-terminus of several enoyl-CoA hydratases e.g. Q9I5I4|PA0745 from Pseudomonas aeruginosa (272 aa), FASTA scores: opt: 123, E(): 0.13, (34.55% identity in 81 aa overlap); P97087|CRT from Clostridium thermosaccharolyticum (Thermoanaerobacterium thermosaccharolyticum) (259 aa), FASTA scores: opt: 115, E(): 0.45, (32.95% identity in 82 aa overlap); Q9I002|PA2841 from Pseudomonas aeruginosa (263 aa), FASTA scores: opt: 108, E(): 1.4, (30.95% identity in 84 aa overlap); etc. Also some similarity to C-terminus of O29956|AF0285 3-hydroxyacyl-CoA dehydrogenase from Archaeoglobus fulgidus (658 aa), FASTA scores: opt: 116, E(): 0.81, (34.15% identity in 82 aa overlap); and other enzymes. And similar to other hydratases from Mycobacterium tuberculosis e.g. O53418|ECH8_MYCTU|Rv1070c|MT1100|MTV017.23c probable enoyl-CoA hydratase (257 aa), FASTA scores: opt: 111, E(): 0.83, (36.05% identity in 86 aa overlap). This homology extends across the upstream TGA stop codon into the upstream ORF MTV004.28, suggesting possible readthrough of the previous stop codon. Note that previously known as echA18'.",Q6MWX6,No,lipid metabolism,,,Q6MWX6,GO:0004300,4.2.1.17,,,,Q6MWX6,,,,Mb3408,,,,,
3280.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,774783.0,775574.0,.,+,0.0,Rv0675,echA5,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].,Probable enoyl-CoA hydratase EchA5 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase),"Rv0675, (MTV040.03), len: 263 aa. Probable echA5, enoyl-CoA hydratase, similar to several e.g. NP_252116.1|NC_002516 probable enoyl CoA-hydratase/isomerase from Pseudomonas aeruginosa (256 aa); Q20376 protein similar to enoyl-CoA hydratase from Caenorhabditis elegans (258 aa), FASTA scores: opt: 697, E(): 0, (47.3% identity in 245 aa overlap); etc. Also similar to others from Mycobacterium tuberculosis e.g. Z92669|MTCY8D5_17 (262 aa), FASTA scores: opt: 493, E(): 3.6e-25, (39.1% identity in 243 aa overlap); etc.",I6Y4E8,No,lipid metabolism,,Q7D9G0,I6Y4E8,"GO:0016853,GO:0008152,GO:0004300",4.2.1.17,,,,I6Y4E8,"ML1885,ML1885c",MMAR_1004,MSMEG_1390,Mb0694,,,,,
784.0,FAD_5,0.08325358851674641,0,NC_000962.3,Mycobrowser_v4,CDS,1082584.0,1083750.0,.,-,0.0,Rv0972c,fadE12,"Function unknown, but involved in lipid degradation.",Acyl-CoA dehydrogenase FadE12,"Rv0972c, (MTCY10D7.02), len: 388 aa. fadE12, acyl-CoA dehydrogenase, highly similar to many e.g. CAB95893.1|AL359988 putative acyl CoA dehydrogenase from Streptomyces coelicolor (382 aa); P45857|ACDB_BACSU from Bacillus subtilis (379 aa), FASTA scores: opt: 576, E(): 2.3e-26, (29.7% identity in 381 aa overlap); etc.",P9WQG3,No,lipid metabolism,,P71539,P9WQG3,"GO:0003995,GO:0055114,GO:0050660",1.3.99.-,,,,P9WQG3,ML0167,MMAR_4535,MSMEG_5494,Mb0997c,,,,,
